Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Time per sample
1,1.923045839960472,1.9203526763598884,0.1923811297909002,0.19039339274070854,2.8536670926241995e-05
2,1.863538719348324,1.7891238936391298,0.2995389558981046,0.5405346663768746,1.8713976470502426e-05
3,1.682871230318223,1.5380146974222837,0.536208261537745,0.686155183655727,1.82198960741237e-05
4,1.4187548671576826,1.2258081375270065,0.6593396358217296,0.7704846772440773,1.9620273518849888e-05
5,1.134424633622386,0.9272494202488222,0.7355283379127276,0.811128015648772,2.0036920339545e-05
6,0.8753052772643131,0.6768857854276967,0.7946723792669864,0.8604651162790697,1.982821386949554e-05
7,0.6623753242020124,0.48455282989415727,0.8404042285661063,0.8898065637904803,1.8945833070362662e-05
8,0.4961545893641659,0.34430527480283113,0.8813859265123644,0.9169745707454902,1.959253777579602e-05
9,0.3800139375430362,0.24946361546657883,0.9048572626088577,0.941751793088459,2.020010377255649e-05
10,0.2917506775597092,0.18480503995281616,0.9246029898011456,0.9558791567050641,1.891483299245778e-05
11,0.2268858751142352,0.1371801362895779,0.944628137661249,0.9708758965442296,1.8752071480277375e-05
12,0.1797488627201776,0.10342454791256873,0.9559446747077726,0.9793523147141926,1.9243709177107726e-05
13,0.13880989925742165,0.08084764869301099,0.9678666232012294,0.9850032601608346,1.882386464064019e-05
14,0.11644699161845637,0.06483826694280959,0.9723839239975783,0.9878287328841556,1.9355396062367476e-05
15,0.09781538307422509,0.05192469559835383,0.9782051879103991,0.9906542056074766,2.0096222422671785e-05
16,0.08102187369061645,0.04313066822428712,0.9816048060354864,0.991523581830037,1.9753456160135376e-05
17,0.06749019214278584,0.03624154502421478,0.9852838448283892,0.991523581830037,1.8835178780821092e-05
18,0.05994011837525361,0.03164178739291537,0.9864015274996507,0.9923929580525973,1.9001404485088286e-05
19,0.04974158619813413,0.027513935227028847,0.9896148651795278,0.9926103021082373,1.864549205770969e-05
20,0.04407625289542182,0.02319440108222348,0.9903599869603689,0.9945663986089981,2.0578389107162284e-05
21,0.037888791779474205,0.02203024160222168,0.9918036604107484,0.9934796783307976,1.9506410410356127e-05
22,0.034090175174937606,0.018806667042896352,0.9930144833046151,0.9947837426646381,1.9650474167811667e-05
23,0.029719012334241235,0.01715228505048721,0.9938527453080613,0.9963051510541187,1.9653083415056525e-05
24,0.02590151531414063,0.01668321644378552,0.9952498486471383,0.9958704629428385,1.8988014050291263e-05
25,0.02391649307961991,0.015374753295993616,0.9951101383132306,0.9958704629428385,2.0119961021010124e-05
26,0.021056172392468857,0.013653545604808828,0.9958552600940717,0.9967398391653989,1.944051303844872e-05
27,0.018145825270569783,0.013801528498466576,0.9965072416523075,0.997174527276679,1.8443181019205077e-05
28,0.017184607705604222,0.012933652216083395,0.9965072416523075,0.9967398391653989,1.9054100176254683e-05
29,0.016176246143100283,0.012870607639721521,0.9965072416523075,0.9965224951097588,2.0543003273250082e-05
30,0.015448281372750427,0.013172892411266013,0.9962743910957947,0.9967398391653989,1.8781650351172294e-05
31,0.013429356143213363,0.012458435176575352,0.9968332324314255,0.9967398391653989,1.9195721234161842e-05
32,0.013073685361795949,0.010419730950181628,0.9971126530992409,0.9967398391653989,2.0622935064380905e-05
33,0.01042410907804125,0.010196585845286413,0.9980440553252923,0.997174527276679,1.979651429126544e-05
34,0.009344700315454287,0.010845466928916839,0.9979974852139897,0.9967398391653989,1.926348394026983e-05
35,0.009451580974960393,0.010994129835801381,0.9982303357705025,0.9973918713323191,2.0077102747115836e-05
36,0.007796196616715572,0.009653343294301956,0.9985097564383179,0.997174527276679,1.9279672376367724e-05
37,0.007337506137009685,0.00845513599926451,0.9984166162157128,0.9978265594435992,1.979701393435488e-05
38,0.007022405972701949,0.00872802119374564,0.9985097564383179,0.9976092153879591,2.0502898587937604e-05
