Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Time per sample
1,1.1308859754620046,1.1314035078394737,0.4635789572525177,0.4566170026292726,2.2582121949153438e-05
2,1.0654000987715333,0.9906499628222479,0.5123594450573957,0.6147020157756354,0.0001036203557631928
3,0.7407894527746475,0.5000154842001424,0.7494307378107468,0.8266871165644172,0.000103533291761303
4,0.3966102816148578,0.3146678837739408,0.8620390150003521,0.8971297107800176,0.00010409282740831582
5,0.26111577946197123,0.2039486826719891,0.9122514613019085,0.9328439964943033,0.00010506635361561325
6,0.15953397404236952,0.12836588970748716,0.9475105049414305,0.9631901840490797,0.00010241554691163629
7,0.09117176943834675,0.08314247560294755,0.9749055142139487,0.9762269938650306,9.638489841611714e-05
8,0.05642293449510064,0.05325597605858191,0.984647526937252,0.9857581069237511,0.00010187098833257518
9,0.03901125937081124,0.04276944390509529,0.989318998098547,0.9879491673970202,0.00010338490909107268
10,0.0269004883485865,0.03199164732563408,0.9926758844104322,0.9913453111305872,0.00010046834338312712
11,0.019139279710806773,0.027784654346811377,0.994976407896899,0.991783523225241,9.757020237910423e-05
12,0.014001218955064862,0.02181461416890944,0.9966900631470222,0.9933172655565293,9.871025611997258e-05
13,0.010584305504570839,0.02521527655207202,0.9972299819244583,0.9909070990359334,0.00010023093223012096
14,0.0070864253915193885,0.018896773654239467,0.9982159205615155,0.9945223488168273,0.00010420170218517122
15,0.006163976877100851,0.017483381605958102,0.998356768938238,0.9950701139351447,0.00010438047554261298
16,0.00490065916925139,0.017240999583714035,0.9985445667738679,0.9943032427695004,9.046389705745985e-05
17,0.0033771156922976025,0.012581419079100228,0.999178384469119,0.996603856266433,8.513010198256927e-05
18,0.0028828282053051492,0.017959405168799944,0.999178384469119,0.9955083260297984,0.00010363190758242014
19,0.0023748474738460226,0.02077428108148765,0.9994835559520177,0.9939745836985101,0.00010584375075256969
20,0.002115508272309543,0.016815568443921257,0.9995070306814714,0.995398773006135,0.00010906574566539636
21,0.0017057525871831739,0.01407656057781232,0.9995539801403789,0.9967134092900964,0.00010075104953274513
22,0.0018632131536659715,0.026634758107962987,0.9994835559520177,0.9935363716038562,0.00010750176142676872
23,0.0018195933192112089,0.014482661944087425,0.9994600812225639,0.9971516213847502,0.0001032011153935888
24,0.0037883542604146394,0.024913065746308687,0.9988966877156741,0.9932077125328659,0.00010516137068684514
25,0.0014396184214761592,0.015310398670596293,0.9996009295992864,0.9962751971954426,0.00010320002961213042
26,0.003210538622488475,0.019201248642739373,0.9992018591985727,0.9961656441717791,0.00010419450468540069
27,0.0031205407316102257,0.034721767412023825,0.9994366064931102,0.9924408413672218,0.00010312900607240416
28,0.0032436288289129935,0.02207163325885717,0.999084485551304,0.994193689745837,8.022514021243564e-05
29,0.001613823677812774,0.013164155256126546,0.9995070306814714,0.9972611744084137,0.00010569732136960214
30,0.0035486318544606034,0.023145345170204095,0.9991079602807578,0.9957274320771253,0.0001021973496129942
31,0.003095988226990356,0.018168392030813305,0.9993427075752952,0.9959465381244522,9.891239616601617e-05
32,0.00291420292902651,0.32248882503748977,0.9992488086574802,0.9024978089395267,9.602108886900713e-05
