Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Time per sample
1,0.6929798929726967,0.6925998199518891,0.514613019084955,0.5259640666082384,0.0006805722172090869
2,0.6909712990736938,0.688684378351484,0.5432991384774291,0.5569675723049956,0.0006809215534012929
3,0.6852655693293653,0.6804581213478035,0.6144510434517242,0.6566608238387379,0.0006840938766108043
4,0.674019867078097,0.6647656600168146,0.6892650062208033,0.7382778264680105,0.0006544737136515937
5,0.6504109374049483,0.6299687958829346,0.7414258550670203,0.7586546888694128,0.0007504798142590257
6,0.5945547509354049,0.5517689468670477,0.7634921007535388,0.7727870289219982,0.0007049988132090761
7,0.4983567676026988,0.4470944850722705,0.7902063428718984,0.8095968448729185,0.0006877952608279425
8,0.3821161118304299,0.3300692964864341,0.8335641681729619,0.8525416301489921,0.0007196233044146608
9,0.2839056879163765,0.2556224770184466,0.8679311720932417,0.8768624014022787,0.0006998044962770948
10,0.22423851678248524,0.21231742601557638,0.8918988708655132,0.89943032427695,0.0006489640275772565
11,0.18558137477362122,0.17889626252021734,0.9111011995586751,0.9150964066608238,0.0006637254335860188
12,0.15634427968849976,0.15964985436104454,0.9286133477311674,0.9284618755477652,0.0006660455190933081
13,0.13386964317994565,0.14004128142590588,0.9415479236601798,0.939307624890447,0.0006806570312926969
14,0.11355362300376898,0.12315535629257938,0.9521585013732716,0.9480718667835232,0.0006758638826255304
15,0.09713293559148437,0.12047517951006538,0.9602807577642668,0.9498247151621385,0.0007005787368122855
16,0.08574278288980183,0.09908139174330675,0.9645766332543018,0.9554119193689746,0.0006250397342284377
17,0.07513376563915487,0.09679846078917338,0.9688959834737905,0.9616564417177914,0.000722802774752638
18,0.06690957704609908,0.0848045480689793,0.9732153336932792,0.9670245398773006,0.0006815025024496448
19,0.05899425860605524,0.08261311706226959,0.9764783210873494,0.9695442594215601,0.0007281464705873217
20,0.052393029873846614,0.07805046578047889,0.9795535106457898,0.971954425942156,0.0006659101322197086
21,0.04568721945940512,0.07428902013115724,0.9818305594028028,0.9739263803680982,0.0007451639289813869
22,0.042389638651632956,0.07132569001834532,0.9838728608652785,0.9734881682734443,0.0006341570075536189
23,0.03759414434863938,0.08393053439846054,0.9856099908448556,0.9715162138475022,0.0006729948282516065
24,0.03540479816252736,0.07824908299348134,0.985938637057208,0.9753505696757231,0.0007227395027970346
25,0.03114029213580792,0.061408187076000466,0.988215685814221,0.9792944785276073,0.0006696575781966535
26,0.029600762176420783,0.07226075263074534,0.9892955233690932,0.9781989482909729,0.0006818762519342294
27,0.02590076321772576,0.09322095095189106,0.9905396840301416,0.9712971078001753,0.0007305732705021731
28,0.022997949024035663,0.07049384527834313,0.9915725721261063,0.9781989482909729,0.0006110886849803867
29,0.02036053107465022,0.06145016758519719,0.992323763468626,0.9820333041191937,0.0006265186021556266
30,0.01946374790958323,0.07635373496489493,0.9926758844104322,0.9797326906222612,0.0006633132955703873
31,0.01859861554996352,0.06904946557997,0.9929575811638771,0.980170902716915,0.0007102613440813398
32,0.01740373249721777,0.07130020385197891,0.9941078429071105,0.9802804557405784,0.0006765891622524844
33,0.016141344618601255,0.09535144868753344,0.9944364891194629,0.9784180543382998,0.0007473415980196555
34,0.014969295195112604,0.08304653584123997,0.9949059837085378,0.9796231375985978,0.0007913343061116126
35,0.012843659864755417,0.08149570181291385,0.9954224277565201,0.9804995617879053,0.0006806541153538319
36,0.014493956082199711,0.08740955397838784,0.9948355595201765,0.9809377738825592,0.0006360326894261657
37,0.014435574101714642,0.07829341384844775,0.995070306814714,0.9829097283085013,0.000780276461479717
38,0.009852120938882642,0.1037885599880431,0.9963379422052161,0.9792944785276073,0.0009210329665390857
39,0.011445313425200406,0.08474123055886906,0.9962909927463086,0.983567046450482,0.000821335220166771
40,0.010385689458024774,0.08217460120172737,0.9968309115237447,0.9814855390008764,0.000876296458970454
