Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Time per sample
1,1.6755334967778124,1.6755731664152669,0.10520188143249662,0.09976092153879591,0.00011243049851817567
2,1.5314871655019913,1.422497531974401,0.3701392446327947,0.49771788741577916,9.02633554183881e-05
3,1.3680734934518364,1.3676075724461005,0.510035858985703,0.49771788741577916,0.00010354462375195854
4,1.34690178221752,1.3501875906813483,0.510035858985703,0.49771788741577916,9.764794704217146e-05
5,1.3308392393846058,1.3323937175688965,0.5105015600987286,0.5011953923060204,8.221322809628934e-05
6,1.3126152720575932,1.3098544641257213,0.5140874586690262,0.5057596174744621,0.00010515791577186526
7,1.289272944006651,1.284594426178927,0.5196758720253342,0.5122799391436644,7.731768069322567e-05
8,1.2636473940930268,1.2559245507941508,0.5265216783868113,0.5207563573136275,0.00010182789450935772
9,1.2323721663195637,1.2199156016687858,0.5328552135239604,0.5324929363181917,9.670527597691269e-05
10,1.1995018684930108,1.1873074352054642,0.5468262469147301,0.5422734188219952,9.68662387739711e-05
11,1.1639181870039166,1.163733099678552,0.5600987286359614,0.5470549880460769,0.00010240283936396757
12,1.1278536931739935,1.1114491557225121,0.573557490802403,0.5755270593349272,9.464729050422356e-05
13,1.0942113628675245,1.0889162323418402,0.5849671680715317,0.5807433166702891,0.00010734395421678829
14,1.05784969326392,1.0477430860883798,0.5995436129092349,0.5994349054553358,9.547763069979619e-05
15,1.026142407867065,1.0241069482788006,0.6133749359660969,0.6089980439034992,9.914378962652021e-05
16,0.9944887992772016,0.9790694385320046,0.6251571741256462,0.6374701151923495,6.489718637096472e-05
17,0.9638802648223519,0.9618426251219708,0.6380570949564569,0.6389915235818301,0.00010056944901157212
18,0.9367875670074323,0.9376954599142956,0.6480696688865086,0.6431210606389915,9.754034612706537e-05
19,0.9069252751605599,0.9042752865111665,0.6578959623713501,0.6539882634209955,9.693424575003393e-05
20,0.8846906659344748,0.8953030872179151,0.6676756857448889,0.6655074983699196,9.758727926793354e-05
21,0.8548767490679643,0.8463776743533792,0.6765240068923765,0.6798522060421648,9.975652970505133e-05
22,0.8368209574800263,0.834027278166806,0.6867228612676385,0.6859378396000869,9.897589844528821e-05
23,0.8054286780091107,0.8309055176850791,0.6996693522097518,0.6794175179308846,0.00010081114302870447
24,0.7876121828232181,0.8334914831668495,0.7038606622269827,0.6870245598782874,0.00010112194323669641
25,0.7630091026083244,0.7716398372051121,0.7161551716108602,0.7059334927189741,0.00010710066134176972
26,0.738104573910767,0.7260694458701771,0.7232338285288502,0.7274505542273418,9.572175631329715e-05
27,0.7187900286007731,0.7082887201354805,0.7317561588972198,0.7400565094544664,9.346120442896881e-05
28,0.6908019763541889,0.6676258702455358,0.7448889302845434,0.7450554227341882,0.00010159462780566729
29,0.6657095369287603,0.6921776438946051,0.7540632422111488,0.7483155835687894,9.970678745970253e-05
30,0.6370552988121874,0.6879827883341498,0.7611884692404415,0.7261464898935014,9.29573088216775e-05
31,0.6150206912520412,0.6624695591966994,0.7680808457132212,0.758096066072593,9.252615014502906e-05
32,0.5908146012852534,0.646495806486859,0.7741815302938574,0.7391871332319061,8.429851628802149e-05
33,0.5840010316710675,0.6008308501742089,0.779909653984073,0.7678765485763964,9.363089432532279e-05
34,0.5569367440812873,0.5332192121135544,0.7910864806966889,0.7920017387524452,0.00010404328976158036
35,0.5236024359200445,0.5310628900474063,0.8015181856284637,0.7850467289719626,5.3883309480458105e-05
36,0.5083181541191872,0.6048102326637712,0.8079914310995203,0.7680938926320365,9.362442117151959e-05
37,0.4918315916155667,0.448603109908192,0.8138126950123411,0.8315583568789393,9.590112818240653e-05
38,0.4697664337812069,0.4484881743014675,0.8227541563824338,0.8337317974353401,9.235858095601025e-05
39,0.4483629428351624,0.4509219353003648,0.8333255716481163,0.8213431862638557,9.893114152765405e-05
40,0.43892289592990696,0.5049853731668195,0.8315093373073161,0.8096066072592915,9.468949369051169e-05
41,0.41978843942272787,0.3894240514425267,0.8405905090113165,0.852858074331667,9.913868216382815e-05
42,0.39730684325069154,0.43365678134831986,0.847296605038886,0.8343838296022604,9.06246861974922e-05
43,0.3937692743958678,0.39311677382008403,0.8494388301588041,0.8522060421647468,8.526981135071537e-05
44,0.3817231042613938,0.46491656802680487,0.8545149722907838,0.8265594435992175,0.00010118423207518008
45,0.35338944776009457,0.39383912108509833,0.8658315093373073,0.8511193218865464,9.095460608104009e-05
46,0.3588699365630368,0.549940281744963,0.8662972104503329,0.791567050641165,9.474525385929332e-05
47,0.34488320512614606,0.3658828616168182,0.8712802123597075,0.863725277113671,9.085000302447063e-05
48,0.32569858428762727,0.3305795829960948,0.8772877567177385,0.875027168006955,9.590484774762792e-05
49,0.3226583636101827,0.36881483131013626,0.8767754854934103,0.863725277113671,9.331258836780946e-05
50,0.3036126150098049,0.3688358458662209,0.8846924044148465,0.86089980439035,9.304418010016167e-05
51,0.29123639091394793,0.3554933714467633,0.8939598565640572,0.8724190393392741,9.547597632601116e-05
52,0.2724776021459264,0.3467253400784061,0.8956829506822521,0.872201695283634,8.777142437092944e-05
53,0.28395289324644873,0.292230873483856,0.8944255576770829,0.8956748532927624,8.796405343667865e-05
54,0.265335966507257,0.3555344364431158,0.8981045964699855,0.8687241903933928,8.783540089273744e-05
55,0.2549166538011088,0.32513737236772045,0.9049504028314628,0.8843729623994784,9.579125111544854e-05
56,0.26091227332880496,0.27340438048675303,0.9017370651515857,0.9015431427950445,9.25019674195001e-05
57,0.25129882742810894,0.3150426743212432,0.9028081777115448,0.886329058900239,0.0001070886810108029
58,0.24371233932108016,0.27290193135778273,0.9070460578400782,0.8967615735709629,9.32301694644112e-05
59,0.23619611325910958,0.23614017946179652,0.9117496390816374,0.9143664420778091,9.736944598411696e-05
60,0.22475528557987964,0.30124920132470584,0.9171983421040376,0.8848076505107585,9.638122967546067e-05
61,0.2179806284776127,0.331569890623843,0.9203651096726121,0.8815474896761574,0.00010213896119366404
62,0.21999050117430588,0.33008268086243336,0.9189680063335351,0.886111714844599,0.0001013725642103601
63,0.2090888169147336,0.28967942066540847,0.923811297909002,0.8963268854596826,8.903281221135286e-05
64,0.2083747637170287,0.24701466738863553,0.9216225026777815,0.9152358183003695,9.610328377639443e-05
65,0.19577239361185114,0.23410501196523822,0.926931495366274,0.9176266029124104,9.648358988971752e-05
66,0.18787235903947003,0.29772468394130447,0.9278628975923252,0.8948054770702021,9.853285936629084e-05
67,0.18866324121210476,0.21667736296523163,0.9287011595957715,0.9206694196913714,9.097121643796906e-05
68,0.18935807357804052,0.2271604514774927,0.929073720486192,0.9152358183003695,9.81434042328411e-05
69,0.17894290527461132,0.2601499669261923,0.9314487961626229,0.9126276896326886,9.393297853719892e-05
70,0.16542241413815745,0.193918606304029,0.9371769198528385,0.9345794392523364,9.563061031060332e-05
71,0.1741739064784658,0.26332382091204254,0.9354538257346435,0.9058900239078461,4.5736662216659076e-05
72,0.16747709974686123,0.23462253142455122,0.9387137335258231,0.91675722668985,9.219978327900608e-05
73,0.1637279024856067,0.2470839432189903,0.9382946025241,0.9106715931319278,0.00010727432617647971
